;;;;;Data Destinasi Nasional;;;;;;
No;CODING ACUAN;DEST;SYS-CODE;"3
Code";PROVINSI;KABUPATEN / KOTA;NAMA KAB/KOTA;KECAMATAN;KELURAHAN;kode pos; ZONA 
19061;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Gintungreja;53254;C
19062;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Karanganyar;53254;C
19063;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Karanggintung;53254;C
19064;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Kertajaya;53254;C
19065;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Layansari;53254;C
19066;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Muktisari;53254;C
19067;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Rungkang;53254;C
19068;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Sidaurip;53254;C
19069;CXP10023;CXP10006;CXP10006;CXP;Jawa Tengah;Kab.;Cilacap;Gandrungmangu;Wringinharjo;53254;C
19070;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Brebeg;53252;C
19071;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Cilibang;53252;C
19072;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Citepus;53252;C
19073;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Jambusari;53252;C
19074;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Jeruklegi Kulon;53252;C
19075;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Jeruklegi Wetan;53252;C
19076;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Karangkemiri;53252;C
19077;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Mendala;53252;C
19078;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Prapagan;53252;C
19079;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Sawangan;53252;C
19080;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Sumingkir;53252;C
19081;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Tritih Lor;53252;C
19082;CXP10000;CXP10007;CXP10007;CXP;Jawa Tengah;Kab.;Cilacap;Jeruklegi;Tritih Wetan;53252;C
19083;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Babakan;53255;C
19084;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Bengbulang;53255;C
19085;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Cidadap;53255;C
19086;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Ciporos;53255;C
19087;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Ciruyung;53255;C
19088;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Gunungtelu;53255;C
19089;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Karangpucung;53255;C
19090;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Pamulihan;53255;C
19091;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Pengawaren;53255;C
19092;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Sidamulya;53255;C
19093;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Sindangbarang;53255;C
19094;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Surusunda;53255;C
19095;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Tayem;53255;C
19096;CXP10021;CXP10008;CXP10008;CXP;Jawa Tengah;Kab.;Cilacap;Karangpucung;Tayemtimur;53255;C
19097;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Babakan;53251;C
19098;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Bojong;53251;C
19099;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Bringkeng;53251;C
19100;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Grugu;53251;C
19101;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Kalijeruk;53251;C
19102;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Kawunganten;53251;C
19103;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Kawunganten Lor;53251;C
19104;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Kubangkangkung;53251;C
19105;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Mentasan;53251;C
19106;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Sarwadadi;53251;C
19107;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Sidaurip;53251;C
19108;CXP10023;CXP10009;CXP10009;CXP;Jawa Tengah;Kab.;Cilacap;Kawunganten;Ujungmanik;53251;C
19109;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Bangunreja;53263;C
19110;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Bojongsari;53263;C
19111;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Bumireja;53263;C
19112;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Ciklapa;53263;C
19113;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Jatisari;53263;C
19114;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Kaliwungu;53263;C
19115;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Kedungreja;53263;C
19116;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Rejamulya;53263;C
19117;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Sidanegara;53263;C
19118;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Tambakreja;53263;C
19119;CXP10017;CXP10010;CXP10010;CXP;Jawa Tengah;Kab.;Cilacap;Kedungreja;Tambaksari;53263;C
19120;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Bulupayung;53274;C
19121;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Ciwuni;53274;C
19122;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Dondong;53274;C
19123;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Jangrana;53274;C
19124;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Kalisabuk;53274;C
19125;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Karangjengkol;53274;C
19126;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Karangkandri;53274;C
19127;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Keleng;53274;C
19128;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Kesugihan;53274;C
19129;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Kesugihan Kidul;53274;C
19130;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Kuripan;53274;C
19131;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Kuripan Kidul;53274;C
19132;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Menganti;53274;C
19133;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Pesanggrahan;53274;C
19134;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Planjan;53274;C
19135;CXP10011;CXP10011;CXP10011;CXP;Jawa Tengah;Kab.;Cilacap;Kesugihan;Slarang;53274;C
19136;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Glempang;53272;C
19137;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Kalijaran;53272;C
19138;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Karangkemiri;53272;C
19139;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Karangreja;53272;C
19140;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Karangrena;53272;C
19141;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Klapagada;53272;C
19142;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Maos Kidul;53272;C
19143;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Maos Lor;53272;C
19144;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Mernek;53272;C
19145;CXP10011;CXP10014;CXP10014;CXP;Jawa Tengah;Kab.;Cilacap;Maos;Penisihan;53272;C
19146;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Gunungreja;53261;C
19147;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Karanggedang;53261;C
19148;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Kunci;53261;C
19149;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Margasari;53261;C
19150;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Penyarang;53261;C
19151;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Sidamulya;53261;C
19152;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Sidareja;53261;C
19153;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Sudagaran;53261;C
19154;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Tegalsari;53261;C
19155;CXP10017;CXP10017;CXP10017;CXP;Jawa Tengah;Kab.;Cilacap;Sidareja;Tinggarjaya;53261;C
19156;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Adipala;53271;C
19157;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Adiraja;53271;C
19158;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Adireja Kulon;53271;C
19159;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Adireja Wetan;53271;C
19160;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Bunton;53271;C
19161;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Doplang;53271;C
19162;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Glempangpasir;53271;C
19163;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Gombolharjo;53271;C
19164;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Kalikudi;53271;C
19165;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Karanganyar;53271;C
19166;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Karangbenda;53271;C
19167;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Karangsari;53271;C
19168;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Pedasong;53271;C
19169;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Penggalang;53271;C
19170;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Welahan Wetan;53271;C
19171;CXP10011;CXP10019;CXP10019;CXP;Jawa Tengah;Kab.;Cilacap;Adipala;Wlahar;53271;C
19172;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Bantarmangu;53256;C
19173;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Bantarpanjang;53256;C
19174;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Cibalung;53256;C
19175;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Cijati;53256;C
19176;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Cilempuyang;53256;C
19177;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Cimanggu;53256;C
19178;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Cisalak;53256;C
19179;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Karangreja;53256;C
19180;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Karangsari;53256;C
19181;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Kutabima;53256;C
19182;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Mandala;53256;C
19183;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Negarajati;53256;C
19184;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Panimbang;53256;C
19185;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Pesahangan;53256;C
19186;CXP10021;CXP10021;CXP10021;CXP;Jawa Tengah;Kab.;Cilacap;Cimanggu;Rejodadi;53256;C
19187;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Bulupayung;53264;C
19188;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Cimrutu;53264;C
19189;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Cinyawang;53264;C
19190;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Patimuan;53264;C
19191;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Purwodadi;53264;C
19192;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Rawaapu;53264;C
19193;CXP10017;CXP10022;CXP10022;CXP;Jawa Tengah;Kab.;Cilacap;Patimuan;Sidamukti;53264;C
19194;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Bantarsari;53281;C
19195;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Binangun;53281;C
19196;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Bulaksari;53281;C
19197;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Cikedondong;53281;C
19198;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Citembong;53281;C
19199;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Kamulyan;53281;C
19200;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Kedungwadas;53281;C
19201;CXP10023;CXP10023;CXP10023;CXP;Jawa Tengah;Kab.;Cilacap;Bantarsari;Rawajaya;53281;C
19202;CXP10023;CXP10024;CXP10024;CXP;Jawa Tengah;Kab.;Cilacap;Kampung Laut;Klaces;53253;C
19203;CXP10023;CXP10024;CXP10024;CXP;Jawa Tengah;Kab.;Cilacap;Kampung Laut;Panikel;53253;C
19204;CXP10023;CXP10024;CXP10024;CXP;Jawa Tengah;Kab.;Cilacap;Kampung Laut;Ujungalang;53253;C
19205;CXP10023;CXP10024;CXP10024;CXP;Jawa Tengah;Kab.;Cilacap;Kampung Laut;Ujunggagak;53253;C
19206;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Ayamalas;53282;B
19207;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Bajing;53282;B
19208;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Bajing Kulon;53282;B
19209;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Buntu;53282;B
19210;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Gentasari;53282;B
19211;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Karangmangu;53282;B
19212;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Karangturi;53282;B
19213;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Kedawung;53282;B
19214;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Kroya;53282;B
19215;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Mergawati;53282;B
19216;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Mujur;53282;B
19217;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Mujur Lor;53282;B
19218;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Pekuncen;53282;B
19219;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Pesanggrahan;53282;B
19220;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Pucung Kidul;53282;B
19221;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Pucung Lor;53282;B
19222;CXP20000;CXP20000;CXP20000;CXP;Jawa Tengah;Kab.;Cilacap;Kroya;Sikampuh;53282;B
19223;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Brani;53273;C
19224;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Karangasem;53273;C
19225;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Karangjati;53273;C
19226;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Karangtengah;53273;C
19227;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Ketanggung;53273;C
19228;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Nusajati;53273;C
19229;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Paberasan;53273;C
19230;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Paketingan;53273;C
19231;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Sampang;53273;C
19232;CXP20000;CXP20001;CXP20001;CXP;Jawa Tengah;Kab.;Cilacap;Sampang;Sidasari;53273;C
19233;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Alangamba;53280;C
19234;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Bangkal;53280;C
19235;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Binangun;53280;C
19236;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Jati;53280;C
19237;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Jepara Kulon;53280;C
19238;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Jepara Wetan;53280;C
19239;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Karangnangka;53280;C
19240;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Kemojing;53280;C
19241;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Kepudang;53280;C
19242;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Pagubugan;53280;C
19243;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Pagubugan Kulon;53280;C
19244;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Pasuruhan;53280;C
19245;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Pesawahan;53280;C
19246;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Sidaurip;53280;C
19247;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Sidayu;53280;C
19248;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Widarapayung Kulon;53280;C
19249;CXP20000;CXP20002;CXP20002;CXP;Jawa Tengah;Kab.;Cilacap;Binangun;Widarapayung Wetan;53280;C
19250;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Banjareja;53283;C
19251;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Banjarsari;53283;C
19252;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Banjarwaru;53283;C
19253;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Danasri;53283;C
19254;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Danasri Kidul;53283;C
19255;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Danasri Lor;53283;C
19256;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Jetis;53283;C
19257;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Karangpakis;53283;C
19258;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Karangputat;53283;C
19259;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Karangsembung;53283;C
19260;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Karangtawang;53283;C
19261;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Kedungbenda;53283;C
19262;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Klumprit;53283;C
19263;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Nusawangkal;53283;C
19264;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Nusawungu;53283;C
19265;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Purwadadi;53283;C
19266;CXP20000;CXP20003;CXP20003;CXP;Jawa Tengah;Kab.;Cilacap;Nusawungu;Sikanco;53283;C
19267;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Bener;53257;B
19268;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Boja;53257;B
19269;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Cibeunying;53257;B
19270;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Cilopadang;53257;B
19271;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Jenang;53257;B
19272;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Mulyadadi;53257;B
19273;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Mulyasari;53257;B
19274;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Padangjaya;53257;B
19275;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Padangsari;53257;B
19276;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Pahonjean;53257;B
19277;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Pengadegan;53257;B
19278;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Sadabumi;53257;B
19279;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Sadahayu;53257;B
19280;CXP20100;CXP20100;CXP20100;CXP;Jawa Tengah;Kab.;Cilacap;Majenang;Salebu;53257;B
